sep=,
X,Y,Z
128.117,-9.62003,6.44586
126.531,-10.6605,6.75392
124.946,-11.5922,6.88368
123.554,-12.2872,7.13884
122.275,-12.7762,7.53178
121.177,-13.4932,8.15248
120.089,-13.9157,9.04804
118.837,-14.4023,9.83548
117.41,-15.063,10.7528
116.165,-15.6446,11.7007
114.824,-16.3053,12.579
113.597,-16.9253,13.7276
112.06,-17.6552,14.7869
111.147,-18.1498,16.1846
110.448,-18.6703,17.6786
109.263,-19.0015,19.1997
108.34,-19.4678,20.3774
107.582,-20.2607,21.6355
106.793,-21.1601,22.6406
105.395,-22.1552,23.512
104,-23.5438,24.3597
102.989,-24.7889,24.9237
101.819,-26.1446,25.6915
100.541,-27.4798,26.2588
99.2583,-28.7418,26.6811
97.8545,-30.233,26.9279
96.3373,-31.8168,26.952
94.6037,-33.4997,26.7009
92.7362,-35.1405,26.3559
91.0397,-36.8916,25.9029
89.2372,-38.2575,25.578
87.7325,-39.7539,25.2945
86.0588,-41.2185,24.8162
84.1033,-42.6432,24.3122
82.2626,-44.151,23.8533
80.0561,-45.9563,23.2311
78.1002,-47.6781,22.6897
76.1731,-49.2515,22.0475
74.3234,-50.8963,21.3267
72.0364,-52.7389,20.2852
70.0827,-54.6007,19.2435
67.9731,-56.6464,18.2215
65.446,-58.8695,16.6509
63.2532,-61.0701,14.9927
61.2186,-63.2264,13.2222
58.857,-65.5303,11.0676
56.1104,-68.2067,8.16604
53.5488,-70.5065,5.27869
50.3779,-72.7146,1.65524
48.1225,-74.5681,-1.07254
45.4588,-76.5139,-4.4834
42.9173,-78.272,-7.95314
40.118,-80.0002,-11.6752
36.9914,-81.7192,-15.5217
33.6676,-83.3072,-19.7874
30.2274,-84.7015,-24.1047
26.5515,-86.0165,-28.2457
23.2045,-87.0577,-31.9562
20.3827,-87.6528,-35.1292
18.3114,-88.0644,-37.5219
16.843,-88.2702,-39.3549
15.5898,-88.3733,-40.805
14.5525,-88.1314,-41.9274
13.744,-87.8134,-43.1081
12.9962,-87.3453,-44.2561
12.2942,-86.6751,-45.6655
11.6251,-86.1058,-46.9662
10.8521,-85.538,-48.2402
10.3359,-84.739,-49.4399
9.65141,-83.9614,-50.6168
9.27425,-83.0652,-51.6857
9.13024,-81.9906,-52.6892
9.23565,-80.9098,-53.4555
9.56073,-79.816,-53.9975
10.0535,-78.7485,-54.3384
10.6494,-77.6461,-54.6346
11.7421,-76.3771,-54.8362
13.1717,-74.8163,-54.5463
15.0138,-73.1071,-54.0786
16.9342,-71.6003,-53.6008
18.8896,-70.2878,-52.9949
21.1009,-69.2401,-52.4099
23.4444,-68.1658,-51.883
26.0029,-67.1281,-51.267
28.3922,-66.2677,-50.7078
30.6293,-65.7426,-50.4296
33.2278,-65.1179,-50.1166
36.1045,-64.5144,-49.8291
39.509,-63.9269,-49.3286
42.7331,-63.4748,-48.5339
45.7129,-62.8915,-48.1131
49.4836,-62.2586,-47.474
53.3012,-61.9425,-46.719
56.7824,-61.2145,-46.1577
60.8864,-60.5688,-45.1
65.5429,-59.4253,-44.2631
69.7113,-58.4101,-43.1114
74.0005,-56.6038,-42.3621
78.6112,-54.2579,-41.133
83.1423,-51.4351,-40.0356
87.4357,-48.6861,-39.0932
91.6911,-45.5067,-37.9859
95.831,-42.4841,-37.1709
99.6661,-39.4647,-36.4083
103.328,-36.3653,-35.9833
106.599,-33.5564,-35.2457
110.087,-30.0737,-34.7068
113.684,-26.2436,-34.2869
117.09,-23.0351,-33.9164
120.182,-20.3633,-33.7508
122.593,-18.0383,-34.5281
124.245,-16.7227,-35.4565
125.925,-15.5967,-36.3841
127.626,-14.0164,-37.6177
129.171,-12.8801,-38.5328
130.644,-11.6361,-39.503
131.9,-10.5165,-40.1345
133.013,-9.53803,-40.8907
133.739,-8.81439,-41.5349
134.335,-8.18657,-42.0448
134.981,-7.52452,-42.4966
135.382,-7.25619,-42.8706
135.939,-6.84316,-43.0738
136.277,-6.64775,-43.3207
136.45,-6.52009,-43.391
136.705,-6.34518,-43.4474
136.943,-6.17072,-43.3732
137.232,-6.08069,-43.3692
137.53,-6.2938,-43.2093
138.077,-6.20578,-43.026
138.806,-5.75226,-42.5779
139.526,-5.10998,-42.0703
140.409,-4.29654,-41.3549
141.49,-3.31571,-40.6575
142.545,-2.44129,-39.928
143.953,-0.977693,-39.0591
145.215,0.0537258,-38.2688
146.905,1.64117,-37.2769
148.223,3.05405,-36.3611
149.783,4.56246,-35.4581
151.178,5.99872,-34.7633
152.352,7.50732,-33.9325
153.434,9.00723,-33.2765
154.317,10.5989,-32.5796
155.017,12.5034,-32.0362
155.508,14.2189,-31.6655
155.97,15.7061,-31.2568
156.382,17.19,-30.9979
156.722,18.1231,-30.8373
156.99,19.0585,-30.7639
157.173,20.3244,-30.6591
157.436,21.6742,-30.7841
157.626,23.2377,-30.817
157.57,24.8295,-31.1623
157.677,26.0069,-31.5514
157.564,26.9984,-32.2491
157.452,27.5126,-32.8433
157.273,28.2481,-33.3867
156.768,29.2295,-33.8513
156.518,30.5,-34.4036
155.955,32.0087,-34.8619
155.083,33.9005,-35.4203
154.15,35.728,-36.0041
152.826,37.6369,-36.8352
151.917,39.3143,-37.5687
150.699,40.709,-38.4547
149.663,41.726,-39.2518
148.898,42.0823,-39.7701
148.347,42.1792,-40.3989
147.889,42.2772,-40.8121
147.367,42.5507,-41.2351
147.006,42.6947,-41.6245
146.513,42.7825,-41.8029
146.261,42.77,-41.7934
146.011,42.8787,-41.9881
145.919,42.8727,-41.8773
145.754,42.8683,-42.0101
145.699,42.9642,-41.9181
145.608,42.9081,-41.8449
145.506,43.1437,-41.9017
145.523,43.1735,-41.8261
145.446,43.2536,-41.9
145.35,43.325,-41.8579
145.159,43.2996,-41.6951
145.017,43.1951,-41.6479
144.937,43.4217,-41.4364
145.1,43.5312,-41.2806
145.146,43.6323,-41.0663
145.19,43.727,-40.8673
145.428,43.9164,-40.4252
145.664,43.9572,-39.7973
146.115,43.7802,-39.0986
146.817,43.2771,-38.1373
147.784,42.3563,-37.0111
149.472,40.2838,-35.5974
151.394,37.3904,-34.2001
153.081,33.1266,-33.0069
154.539,28.4754,-31.9495
155.449,23.2767,-31.0392
155.344,19.111,-30.6217
154.62,16.2192,-30.5043
153.778,14.4557,-30.4158
152.781,13.6624,-30.4186
152.547,13.3345,-29.9257
152.454,12.8994,-29.4511
152.406,12.5719,-28.8406
152.164,12.2544,-28.6162
152.093,11.9974,-28.326
151.973,11.5904,-28.1593
151.826,11.1615,-27.9343
151.828,10.7571,-27.5507
151.596,10.3284,-27.211
151.48,10.0538,-26.7463
151.155,9.418,-26.311
151.017,9.08818,-25.836
150.653,8.40962,-25.4556
149.961,7.6746,-24.7931
149.252,6.69274,-24.1961
148.536,5.67795,-24.0661
147.693,4.56477,-23.4487
146.526,3.4242,-23.1757
145.324,2.16874,-22.8158
143.987,0.799442,-22.6111
142.425,-0.627978,-22.4839
140.68,-2.3627,-22.4247
139,-3.92069,-22.4495
137.128,-5.59548,-22.1379
135.295,-7.19346,-22.3351
133.713,-8.71842,-22.3565
132.265,-10.054,-22.3435
130.926,-11.2546,-22.0527
129.488,-12.4443,-21.9021
128.389,-13.1825,-21.5156
127.236,-13.9888,-21.2653
126.161,-14.5042,-21.0535
125.231,-15.3331,-20.6115
124.119,-15.8537,-20.3214
123.114,-16.4182,-20.0047
122.124,-16.8794,-19.5133
121.201,-17.2798,-19.1115
120.309,-17.8474,-18.7083
119.428,-18.3308,-18.1185
118.6,-18.8242,-17.6353
117.799,-19.3612,-17.1588
116.77,-20.0005,-16.638
116.045,-20.4594,-16.4111
115.465,-21.1089,-16.0104
114.71,-21.7401,-15.5341
113.97,-22.3889,-15.173
113.332,-23.0943,-14.673
112.65,-23.6752,-14.2392
111.962,-24.2591,-13.8747
111.363,-24.8573,-13.3412
110.707,-25.6338,-13.0373
110.091,-26.3188,-12.705
109.489,-26.9004,-12.2368
108.773,-27.5574,-12.068
107.912,-28.3159,-11.7239
107.199,-29.0103,-11.4905
106.349,-29.9173,-11.3906
105.549,-30.6515,-11.0928
104.663,-31.5632,-11.041
103.721,-32.4281,-11.0184
102.754,-33.3505,-11.0156
101.602,-34.4908,-11.312
100.354,-35.9279,-12.029
98.8572,-37.6102,-13.19
96.4468,-39.8631,-15.4192
94.565,-41.913,-17.8174
92.2782,-44.2581,-20.3813
90.07,-46.4844,-23.0027
87.6366,-48.5318,-25.8089
85.827,-50.0946,-27.6672
84.1169,-51.5431,-29.3774
82.536,-52.6526,-30.6598
81.1232,-53.4683,-31.7281
79.8515,-54.2352,-32.6219
78.4336,-54.8758,-33.7271
77.1287,-55.6727,-34.8154
75.7578,-56.1386,-36.0559
74.1568,-56.8466,-37.4877
72.2712,-57.4451,-39.2806
69.9962,-58.0211,-41.1576
67.1932,-58.1588,-43.1476
64.2726,-57.9981,-45.1774
61.2109,-57.7405,-46.8578
58.5955,-57.1922,-48.2273
56.6869,-56.7346,-49.0638
54.7297,-56.0661,-49.8963
52.7161,-55.5279,-50.5206
50.5153,-54.8924,-51.1014
49.0356,-54.3738,-51.5349
47.5099,-53.8637,-51.9848
46.0573,-53.3048,-52.2747
44.6523,-52.7537,-52.6703
42.9613,-52.1749,-53.0526
41.0946,-51.7804,-53.382
38.9949,-51.0216,-53.8927
37.1491,-50.5694,-54.2733
35.718,-50.1051,-54.4823
33.6429,-49.4273,-54.784
32.3135,-48.8885,-54.9112
30.6664,-48.4252,-55.0413
29.0809,-48.0438,-55.1628
27.598,-47.7598,-55.254
25.9571,-47.1917,-55.5401
24.2302,-46.7701,-55.7463
22.3801,-46.1405,-55.8871
20.5815,-45.7449,-56.1298
18.7324,-45.2861,-56.2701
16.9206,-45.0915,-56.5163
14.9898,-44.9335,-56.6972
13.1015,-44.878,-56.8816
11.2616,-44.9789,-56.8061
8.73915,-45.1598,-57.1364
7.52001,-45.2274,-57.1096
5.74534,-45.3921,-57.2045
3.85395,-45.8593,-57.1125
1.91839,-46.403,-57.2643
0.182229,-47.2639,-57.2977
-1.45399,-47.8293,-57.202
-2.86971,-48.4515,-57.1707
-4.57768,-49.3415,-57.4017
-6.18329,-50.2785,-57.5909
-8.29536,-51.475,-57.6152
-10.0006,-52.5337,-57.9618
-12.0675,-53.7711,-58.2837
-13.7611,-55.0314,-58.0092
-15.2217,-56.1861,-57.894
-16.2742,-57.4651,-57.678
-17.0732,-58.2738,-57.4814
-17.5498,-58.9407,-57.3724
-17.8144,-59.5014,-57.246
-18.049,-60.0238,-57.1458
-18.2253,-59.977,-56.9569
-18.5777,-60.2658,-56.8333
-19.0622,-60.5344,-56.7476
-19.5585,-61.0316,-56.3863
-20.072,-61.596,-56.3562
-20.524,-61.9509,-56.2349
-21.1297,-62.2752,-56.1508
-21.4587,-62.8886,-56.1344
-21.9135,-63.3218,-56.1017
-22.2464,-63.9386,-55.868
-22.2271,-64.1729,-55.8943
-22.2843,-64.5896,-55.9034
-22.591,-64.9676,-55.8172
-22.921,-65.3409,-55.7273
-23.1453,-65.5715,-55.7165
-23.0526,-65.3909,-55.6252
-23.2151,-65.336,-55.6919
-23.1675,-65.1701,-55.6925
-23.2248,-65.1656,-55.5924
-23.2189,-65.2746,-55.5444
-23.2182,-65.4094,-55.4736
-23.3262,-65.4322,-55.3249
-23.5638,-65.4791,-55.2243
-23.5207,-65.5069,-55.3296
-23.6493,-65.5667,-55.4772
-23.8263,-65.5418,-55.3753
-23.9023,-65.2917,-55.1485
-23.59,-64.8867,-54.8166
-23.5619,-64.6648,-54.8772
-23.6607,-64.6272,-55.0092
-23.8333,-64.8247,-54.9429
-23.4572,-64.7179,-54.7653
-23.5746,-64.4943,-54.6615
-23.4722,-64.2315,-54.661
-23.4764,-64.2267,-54.7508
-23.5025,-64.1376,-54.6529
-23.4685,-64.0693,-54.5708
-23.459,-64.0564,-54.5488
-23.477,-64.1048,-54.5598
-23.4713,-64.085,-54.5729
-23.348,-64.0784,-54.51
-23.2846,-64.1348,-54.4594
-23.1353,-64.2399,-54.49
-23.205,-64.2555,-54.6041
-23.2604,-64.1514,-54.5863
-23.3215,-63.9636,-54.5596
-23.4203,-63.9602,-54.5281
-23.2699,-63.8905,-54.5075
-23.3827,-63.8344,-54.452
-23.3226,-63.9372,-54.4471
-23.1548,-64.0949,-54.3765
-23.1894,-64.2478,-54.5092
-23.2124,-64.3493,-54.6136
-23.1338,-64.5868,-54.7868
-23.1268,-64.6942,-54.8347
-23.1833,-64.7214,-54.793
-23.0751,-64.5178,-54.8288
-23.059,-64.5249,-54.6966
-23.0642,-64.6497,-54.6428
-22.9226,-64.5195,-54.6083
-22.8552,-64.5031,-54.5268
-22.9349,-64.4837,-54.5096
-22.7661,-64.5995,-54.3831
-22.7439,-64.6245,-54.4668
-22.7071,-64.4794,-54.6305
-22.5863,-64.6475,-54.5834
-22.4927,-64.926,-54.3818
-22.3763,-65.1409,-54.374
-22.4043,-65.1699,-54.3787
-22.5988,-65.2503,-54.4122
-22.7057,-65.3552,-54.3603
-22.7023,-65.4213,-54.358
-22.7525,-65.6366,-54.3623
-22.6905,-65.7853,-54.4388
-22.696,-65.6617,-54.5268
-22.7201,-65.7308,-54.3543
-22.7681,-65.7794,-54.1903
-22.8302,-65.8773,-54.185
-22.7792,-66.0829,-54.1775
-22.7805,-66.0897,-54.2261
-22.6065,-66.1267,-54.3552
-22.5804,-65.7785,-54.4351
-22.488,-65.7527,-54.5008
-22.5005,-65.8787,-54.4743
-22.332,-66.1433,-54.3483
-22.1744,-66.1474,-54.3319
-22.0243,-66.2227,-54.2965
-21.9964,-66.2058,-54.2548
-21.792,-66.2524,-54.2227
-21.7392,-66.4399,-54.3229
-21.6005,-66.3391,-54.477
-21.5488,-66.145,-54.6314
-21.3327,-66.0953,-54.6817
-21.0492,-66.1441,-54.7156
-20.4781,-65.833,-54.9062
-20.0183,-65.8921,-55.0259
-19.3894,-65.7101,-55.2461
-18.2841,-65.3709,-55.4389
-17.3164,-65.3807,-55.7398
-15.7994,-65.4092,-56.1221
-14.3688,-65.488,-56.4591
-12.6386,-65.8351,-56.6465
-10.8939,-66.1263,-56.5057
-9.35366,-66.6311,-56.113
-7.54068,-67.2837,-55.7243
-5.99908,-68.0422,-55.1123
-4.61017,-68.9441,-54.1297
-3.05124,-69.8377,-53.4542
-1.89091,-70.7582,-52.4546
-0.0430842,-71.7594,-51.6116
2.36048,-72.7487,-50.7308
5.13531,-73.8817,-49.6442
8.16472,-75.0895,-47.7017
11.8218,-75.7851,-45.5052
16.004,-76.4871,-42.823
20.3857,-77.0729,-39.3982
25.5717,-77.7769,-35.3995
29.7308,-78.3186,-31.2768
33.7824,-78.5424,-26.6359
37.3792,-79.0197,-21.3261
40.6903,-79.106,-15.9606
43.2748,-78.735,-10.3802
45.0355,-77.8941,-4.91073
46.2898,-76.4651,0.689497
46.8113,-74.6075,6.27649
47.1774,-72.5025,11.5415
47.102,-70.8149,16.4086
47.1202,-69.827,20.8294
46.9768,-69.4091,24.76
46.5328,-69.0286,28.1396
45.9862,-68.7431,31.2859
45.1537,-68.7375,34.3943
44.4437,-68.7495,36.7364
43.6223,-68.8724,38.8729
42.7932,-69.1071,40.6039
41.8868,-69.5373,42.3201
41.0953,-69.9337,43.5108
40.3918,-70.2506,44.4488
39.5965,-70.4462,45.5073
39.0593,-70.5531,46.3308
38.4448,-70.6293,47.501
38.0277,-70.5783,48.7806
37.3038,-70.551,50.1216
36.5034,-70.293,52.074
35.793,-70.0116,53.9384
35.0462,-69.5825,55.9528
34.2875,-69.0732,57.8554
33.5128,-68.6658,59.3567
32.7941,-68.1916,61.0227
32.034,-67.7354,62.6531
31.3608,-66.9271,64.5194
30.0927,-65.5796,66.6457
28.6344,-63.8037,68.846
26.6033,-61.6745,71.1119
23.7015,-58.6642,73.6228
20.8858,-55.5208,75.3307
16.8006,-51.4491,76.6402
13.7033,-48.3621,77.4504
10.1625,-44.7373,78.0606
7.20032,-42.0004,78.5442
4.97219,-39.8531,78.7492
3.4224,-38.3132,78.2347
2.08219,-36.9036,76.8034
1.37017,-36.1225,74.9102
1.16781,-35.6635,73.1785
1.11622,-35.5029,71.3687
1.3011,-35.5226,69.3013
1.09557,-35.1917,68.1167
0.339455,-34.704,67.2584
-0.801881,-34.0782,66.4324
-1.98833,-33.4646,65.8284
-3.27251,-32.9061,64.863
-4.63946,-32.2234,64.0122
-6.1089,-31.4864,63.1043
-7.71371,-30.932,62.359
-8.76251,-30.6986,61.7881
-9.61883,-30.4174,61.5816
-10.3573,-30.3408,61.4173
-11.2826,-30.0176,61.0267
-12.5934,-29.5739,60.521
-14.0559,-28.8868,59.8982
-15.8148,-28.0195,59.0889
-17.824,-26.9313,58.018
-20.2265,-25.695,56.8251
-22.7849,-24.379,55.7985
-24.8723,-23.2685,55.0522
-27.087,-21.5495,54.4111
-29.1544,-20.0441,53.7069
-30.8859,-18.9299,53.325
-32.5485,-17.8078,52.8402
-33.8684,-16.6706,52.738
-35.1535,-15.367,52.669
-36.4769,-13.853,52.4752
-38.0735,-12.0139,52.1417
-39.1342,-10.9282,51.8005
-40.4618,-9.46592,51.4715
-41.7666,-8.25848,51.1297
-43.0402,-6.79856,50.7082
-44.1927,-5.42162,50.2217
-45.4391,-3.84252,49.7066
-46.7879,-2.53502,49.3604
-47.8794,-1.23188,49.0632
-49.4186,0.277281,48.4838
-50.8132,1.61977,47.9759
-52.4191,3.10454,47.4862
-53.8014,4.61642,47.0155
-55.1803,6.12483,46.55
-56.644,7.52934,45.8814
-58.2442,9.29814,45.3081
-59.9591,11.1462,44.818
-61.9283,13.3215,44.2134
-64.2893,15.6245,43.5175
-66.7236,18.1502,42.8209
-68.8131,20.3378,42.1876
-70.9716,22.4013,41.6338
-73.0067,24.8926,40.994
-74.9837,27.151,40.3649
-76.9426,29.578,39.7963
-78.6007,32.1471,38.8986
-79.8133,34.284,38.1104
-81.169,36.6596,37.572
-82.5339,39.3687,36.7008
-83.9142,42.071,35.7911
-85.0767,44.6721,35.0167
-86.4966,47.7589,34.1957
-87.603,50.6594,33.4131
-88.8631,54.0594,32.3413
-89.8087,56.9905,31.2695
-90.6413,59.7449,30.2618
-91.4292,62.474,29.0293
-91.7978,65.5196,27.4365
-92.2591,68.8076,25.9873
-92.5528,71.8658,24.9156
-93.0539,75.1388,23.4512
-93.0361,78.1053,21.5701
-93.0927,80.6082,19.5493
-93.0783,82.7743,17.5578
-93.1858,85.175,15.7705
-92.9441,87.803,13.9906
-92.8264,90.3104,11.996
-92.7434,92.6346,9.8374
-92.6885,94.9718,7.76744
-92.4997,97.5025,5.52599
-92.4929,99.3993,3.30081
-92.57,101.023,1.19547
-92.7374,102.925,-1.33076
-92.6786,104.815,-3.1657
-92.5791,106.211,-5.08654
-92.5372,107.318,-6.86705
-92.5414,108.495,-8.96612
-92.4385,110.29,-11.5751
-92.5161,111.546,-13.7101
-92.5384,112.248,-16.0742
-92.5088,112.324,-18.3646
-92.5233,112.18,-21.0142
-92.2887,112.219,-23.5123
-91.9107,111.79,-26.1535
-91.5183,110.688,-28.7487
-90.9976,109.649,-31.4691
-90.2875,108.561,-34.3455
-89.8615,107.648,-36.674
-89.5198,106.358,-38.742
-89.2633,105.182,-40.6198
-88.9925,104.041,-42.3637
-88.8114,102.572,-44.0732
-88.5139,100.99,-45.4249
-87.9535,99.5943,-46.645
-87.2794,97.8027,-48.1699
-86.7059,95.2356,-49.8771
-85.9583,92.4852,-51.6588
-85.1503,89.3767,-52.9174
-84.048,86.2314,-53.809
-82.9071,83.1719,-54.6149
-81.5056,80.3563,-55.5805
-80.4117,77.5815,-56.1556
-78.8949,74.3435,-56.3712
-77.7134,71.8666,-56.4444
-76.4947,69.397,-56.6207
-75.3303,66.167,-56.4559
-74.1703,64.0528,-56.046
-72.8981,62.2325,-55.6913
-71.2619,60.4456,-55.4858
-69.6774,58.515,-54.7714
-68.0481,56.5515,-53.7802
-66.1172,54.3916,-52.7649
-64.398,52.5874,-51.8533
-62.6563,50.9534,-50.7743
-60.7533,49.1198,-49.7407
-58.6238,47.4569,-48.5512
-56.934,46.0534,-47.4436
-55.024,44.5107,-45.8078
-53.4765,43.4484,-44.6052
-51.0959,41.9084,-42.9623
-49.2737,40.0887,-41.7943
-47.2372,38.4049,-40.6006
-45.111,36.8891,-39.4764
-43.3729,35.9228,-37.8766
-41.634,35.0553,-36.4022
-39.7697,34.016,-34.7471
-38.62,33.2147,-33.0808
-37.7894,33.0801,-31.6793
-36.9835,33.1731,-30.4102
-36.3025,33.0341,-29.361
-35.5644,33.1059,-28.111
-35.1413,33.2884,-26.7719
-34.687,33.3249,-25.5635
-34.2694,33.4927,-24.2301
-34.0996,33.5822,-23.1645
-34.0104,33.6389,-22.0045
-33.8491,33.4204,-21.1032
-33.4848,33.3683,-19.9563
-32.8916,33.1562,-18.9573
-32.286,33.0435,-18.0901
-31.7936,33.016,-17.1476
-31.421,32.9781,-16.0033
-30.8707,32.9681,-15.1414
-30.4575,32.888,-14.2378
-30.0643,32.7641,-13.4817
-29.6411,32.7934,-12.699
-29.2097,32.7551,-11.6537
-29.0477,32.7891,-10.763
-29.0214,32.8636,-9.95041
-28.8431,32.6434,-9.0769
-29.0418,32.4801,-8.17637
-29.1898,32.6125,-7.22478
-29.592,32.7697,-6.15562
-30.0176,33.2682,-5.18782
-30.7313,33.6344,-4.15241
-31.4752,33.9393,-3.27839
-32.2555,34.4908,-2.36494
-33.0175,35.0064,-1.04116
-33.5778,35.7062,0.0167868
-33.9769,35.8275,0.971493
-34.5007,35.9923,1.85461
-34.8789,36.2645,2.85165
-35.2647,36.5947,3.582
-35.6892,36.7665,4.28599
-36.3829,37.2095,5.10759
-37.0695,37.6937,6.07581
-37.6052,38.3571,6.9062
-38.4652,39.0511,7.53684
-39.0079,39.6443,8.07956
-39.6898,40.1769,8.64886
-40.156,40.8026,9.09322
-40.6255,41.4281,9.53679
-41.0897,41.6515,9.92978
-41.3976,41.9894,10.4485
-41.7867,42.2316,10.7671
-42.279,42.6683,11.0559
-42.7604,43.2422,11.3788
-43.3786,43.8592,11.6083
-44.4299,45.0291,11.8975
-45.9032,46.4526,12.0936
-47.6429,47.912,12.5393
-49.5526,49.4415,13.1495
-51.9328,51.7665,13.8401
-54.6107,53.7928,14.6063
-57.2469,55.6037,15.4981
-60.0089,57.4621,16.3028
-62.6674,59.1249,17.1657
-65.1498,60.6076,18.0108
-67.9386,62.3074,18.822
-69.9847,63.3042,19.3286
-73.0183,64.905,20.3739
-75.7604,66.5844,21.6371
-78.1318,67.7416,22.7275
-81.0589,68.8648,23.9726
-84.3961,70.1968,25.5786
-87.5077,71.605,26.9758
-90.2069,72.6587,27.9891
-93.0737,73.3075,28.8626
-95.8652,73.7896,29.4912
-98.6348,74.3194,30.1593
-100.846,74.6099,30.7934
-103.571,75.347,32.145
-105.884,75.5841,32.8212
-108.282,75.3752,33.519
-110.796,75.4461,34.0715
-113.711,75.7995,34.7341
-116.231,75.6857,35.3626
-119.479,75.1425,36.7363
-122.587,74.7808,37.6702
-125.53,74.4546,38.0167
-127.963,73.871,38.5187
-130.777,73.0743,39.2492
-134.524,72.1411,39.9982
-137.762,70.7134,40.2964
-141.572,69.0527,40.5715
-146.273,66.8652,40.449
-150.232,65.0445,39.6988
-154.336,62.8435,38.4218
-158.174,60.1848,37.7894
-162.064,57.196,36.6816
-165.674,54.3238,34.7876
-168.663,51.7209,32.7543
-170.834,49.4775,30.8859
-172.782,47.1148,28.6396
-173.613,45.4671,27.4125
-174.466,43.2982,26.1829
-175.216,41.2837,25.1453
-175.848,39.4378,24.4358
-176.057,37.8882,23.6285
-175.994,36.6232,22.6762
-175.463,35.2992,21.4874
-175.281,33.7974,20.3761
-175.001,31.8263,19.4502
-174.843,30.4813,18.9916
-174.427,28.6913,18.0329
-173.937,26.6355,16.7524
-173.844,24.5708,16.1629
-173.505,23.1213,15.5841
-173.001,21.6925,14.7538
-172.111,19.9869,14.1258
-171.258,18.6942,13.9087
-170.276,17.1197,13.3403
-169.313,15.126,12.6885
-168.225,12.992,12.6411
-167.272,11.0958,12.8585
-166.02,9.67528,12.8542
-164.455,8.14546,12.9125
-163.156,6.67989,13.4955
-161.798,4.99319,13.8392
-160.592,3.25489,13.9149
-159.089,1.43158,14.0102
-157.783,0.197476,14.5155
-156.273,-1.81634,15.0544
-154.74,-3.78003,15.2352
-153.469,-5.84745,15.2514
-152.573,-7.67302,15.2127
-151.598,-9.15948,15.4707
-150.606,-10.469,16.2294
-149.629,-12.009,16.5275
-148.626,-14.0201,16.3757
-147.696,-16.028,16.2223
-146.951,-17.1894,16.3152
-146.108,-18.4196,16.2283
-145.111,-19.9738,16.2472
-144.243,-21.4596,15.9213
-143.283,-23.2383,15.7456
-142.19,-24.8968,16.0518
-141.321,-26.6574,16.3285
-140.558,-28.7214,16.6026
-139.533,-30.9586,16.4954
-138.549,-32.6393,16.3097
-137.722,-34.32,16.1302
-136.999,-36.1842,16.4385
-136.16,-38.1949,16.7552
-135.242,-39.8253,16.6445
-134.264,-41.2508,16.527
-133.37,-42.9385,16.6163
-132.3,-44.7885,16.8354
-131.051,-46.0843,16.9852
-129.775,-47.6079,17.2376
-128.658,-49.3801,17.8944
-127.475,-51.2127,18.9944
-126.56,-52.1666,19.6839
-125.484,-53.3244,20.3019
-124.483,-54.6498,21.064
-123.495,-55.6812,21.9808
-121.958,-56.7366,23.2727
-120.431,-58.0117,24.5747
-118.697,-59.3477,26.2613
-117.342,-60.1209,27.5255
-115.95,-60.6005,28.4358
-114.541,-61.1751,29.2086
-113.084,-61.9895,30.0763
-112.105,-62.5238,30.6739
-111.335,-63.1791,31.2398
-110.605,-63.5995,31.2999
-109.901,-64.3516,31.1594
-109.456,-65.1899,31.3605
-109.172,-65.8263,31.683
-108.903,-65.8486,31.6042
-108.686,-65.6286,31.8203
-108.483,-65.7872,31.9345
-107.927,-65.9713,32.1006
-107.426,-65.8825,32.3961
-106.848,-65.6394,33.0922
-106.184,-65.6608,33.5795
-105.386,-65.2066,34.0232
-104.602,-64.7556,34.5612
-103.659,-64.3269,35.2885
-102.546,-63.7365,35.9847
-101.217,-63.2983,36.4886
-99.5456,-62.5516,37.2629
-98.2395,-61.935,38.0613
-97.1202,-61.2179,38.6527
-95.4743,-60.314,39.2583
-93.8159,-59.7911,39.7877
-92.1278,-58.5345,40.4891
-90.8831,-57.3943,41.0134
-89.382,-56.2855,41.8705
-88.209,-55.317,42.8697
-86.8649,-54.0164,43.8085
-85.6617,-52.495,44.948
-84.3481,-50.7523,46.3665
-82.8185,-48.8662,47.7894
-81.4701,-47.3815,48.3272
-80.2995,-45.8458,48.8943
-79.3575,-44.2789,49.7419
-78.55,-42.7302,50.6326
-77.8591,-40.9883,51.4715
-77.2206,-39.2908,52.3955
-76.6189,-37.0548,53.5284
-76.0842,-34.6458,54.3757
-75.4466,-32.0525,55.1683
-74.6631,-29.6497,55.484
-73.782,-27.5602,55.9337
-73.0114,-25.2516,56.3365
-72.0444,-22.8853,56.4784
-71.3785,-20.6089,56.2726
-70.4033,-18.5057,55.8269
-69.5188,-16.1864,55.5084
-68.8668,-13.9768,55.1228
-68.0097,-11.4339,54.3904
-67.2169,-9.07262,53.7263
-66.2751,-7.03131,52.9864
-65.3757,-5.29704,52.14
-64.4477,-3.55559,51.1811
-63.3237,-1.45721,50.2666
-62.0118,0.917413,48.8506
-60.9049,3.13009,47.7944
-59.7731,5.17737,46.4572
-58.3855,7.15082,45.2648
-57.0917,9.13426,43.7371
-55.837,10.8631,42.2802
-54.3693,12.8775,40.321
-53.1722,14.8122,38.5627
-51.7322,16.8175,37.0795
-50.5282,18.7384,35.3119
-49.6232,20.0602,34.064
-48.296,21.5934,32.0397
