sep=,
X,Y,Z
135.293,11.3954,-75.6396
143.654,20.1635,-83.8385
136.8,13.0836,-97.9609
138.094,14.1317,-98.3364
151.652,29.5954,-116.614
134.467,9.40375,-48.5991
132.486,6.5377,-48.9645
137.604,12.5802,-51.2091
130.499,4.60986,-51.4538
130.856,4.45841,-53.6012
135.019,9.06594,-57.8304
125.168,-1.52067,-62.795
144.519,20.1786,-60.5551
129.372,3.38896,-65.2887
137.71,13.1443,-68.3039
134.113,9.04228,-71.2523
145.289,21.3818,-69.6177
129.316,3.2255,-81.526
133.39,7.0375,-86.9924
147.283,23.6832,-117.486
134.159,7.03,-51.503
138.828,12.5267,-52.7099
130.869,2.91279,-53.7467
127.319,-1.72169,-61.7046
129.667,2.22222,-63.8748
136.97,10.3304,-68.8275
134.509,7.96822,-71.4636
144.437,19.4629,-67.7234
142.042,16.3583,-70.3956
141.431,15.6658,-71.0275
144.909,19.9739,-87.2689
146.814,22.1808,-96.9217
136.104,7.61187,-52.6104
133.183,4.91134,-53.3482
134.805,6.87271,-56.8224
129.874,-0.179136,-61.7299
129.738,0.541114,-62.6136
129.013,-0.484404,-66.7
142.271,15.8384,-64.3195
131.771,2.95532,-69.9649
143.284,17.6275,-65.8945
129.465,-0.935508,-77.6565
142.656,16.1434,-71.9359
141.873,14.896,-77.3658
137.37,9.57026,-93.7657
137.82,10.1681,-96.4805
151.428,27.5913,-80.3019
161.68,40.4107,-146.175
139.958,12.2748,-53.8069
135.795,6.9661,-55.9511
137.586,8.7616,-58.2879
130.19,-1.30497,-61.038
139.44,11.3049,-60.6963
140.814,13.235,-62.4923
142.323,14.6474,-64.3307
139.374,10.8668,-66.3913
131.094,0.505633,-72.2804
135.639,6.63696,-71.8773
142.114,14.2139,-70.1729
134.176,4.77529,-85.7228
150.476,25.4862,-100.69
148.541,22.6345,-117.583
161.358,39.7565,-112.773
161.402,39.8058,-122.792
141.712,12.3821,-54.8135
134.203,2.10013,-55.1303
130.707,-2.29782,-60.3303
144.94,17.7182,-60.6326
132.346,0.538062,-68.117
132.257,0.0954611,-69.8081
141.44,12.643,-68.0025
136.774,5.95442,-71.8244
139.396,9.25843,-77.6467
143.734,15.5529,-81.8653
147.012,20.022,-91.2696
146.999,19.9143,-96.2434
156.103,32.5045,-86.9417
140.013,9.08539,-56.7718
131.114,-3.02666,-59.8524
138.826,7.62893,-63.1541
132.633,-1.74163,-66.2819
138.217,7.23166,-69.1587
137.791,5.55789,-71.6114
135.214,3.20625,-84.6539
137.24,5.02479,-90.1553
134.071,0.711244,-97.6336
152.677,27.1501,-114.345
156.956,33.0163,-115.305
163.209,41.8851,-110.11
142.807,12.1392,-55.6512
137.94,4.27659,-59.6363
145.28,15.4998,-60.6625
141.07,10.0488,-64.973
130.014,-5.99503,-72.9009
135.143,0.365603,-72.6493
142.224,11.7433,-70.073
143.466,12.943,-70.9877
133.604,-0.979273,-90.9763
150.885,23.9224,-77.0435
145.577,16.1651,-85.863
135.13,1.29348,-101.321
135.797,2.17137,-104.567
136.96,2.8254,-108.839
150.435,22.7219,-99.1554
164.001,42.8684,-120.816
143.692,11.6348,-56.8727
142.846,10.431,-59.6108
137.243,1.89182,-60.9437
141.088,7.52656,-62.0268
132.4,-4.07549,-64.5008
138.941,4.15444,-64.227
144.636,13.9282,-64.0433
142.406,9.49292,-69.9366
136.275,1.70575,-83.6648
134.072,-2.23893,-88.8232
147.069,17.476,-95.3428
148.974,20.134,-94.7425
149.309,20.8797,-117.049
156.316,31.4169,-113.983
137.409,1.57978,-56.1902
144.245,11.0461,-57.8953
134.703,-2.82133,-60.841
145.412,13.3319,-60.5209
130.249,-10.5411,-68.7057
139.661,4.15257,-69.1995
135.276,-3.27212,-73.2117
137.117,0.850307,-82.7826
134.564,-4.25916,-86.4357
149.852,20.2271,-73.7237
147.481,16.8069,-89.7533
146.94,15.4773,-94.5669
140.941,5.08297,-59.5747
145.339,11.7304,-62.5647
146.155,12.8262,-63.6602
142.59,7.46685,-69.6593
137.892,0.638265,-75.5076
148.456,16.9616,-71.1911
138.105,0.128912,-82.1221
137.215,-0.299409,-86.1742
139.75,2.78468,-92.8851
148.742,17.3704,-92.2044
140.62,2.18288,-56.1725
144.64,10.0855,-59.1294
145.84,11.2334,-60.3089
144.902,9.27328,-64.5596
145.661,11.2803,-66.3903
140.551,3.34276,-71.6532
146.779,13.7324,-68.6911
138.39,-1.73528,-77.4752
138.601,-1.14165,-78.4036
138.937,-0.697795,-80.773
138.563,-0.375495,-81.7316
143.235,7.07456,-78.885
146.823,13.5017,-93.9221
149.743,17.7849,-94.2712
155.511,28.0062,-83.0075
150.419,18.8825,-97.3727
151.152,20.4124,-98.4078
149.451,18.0911,-115.927
153.687,24.6965,-112.037
159.167,34.0253,-144.749
162.813,40.3018,-120.895
141.077,1.35689,-57.7981
142.256,3.55942,-59.342
145.167,9.00793,-59.9004
142.977,5.77416,-61.3438
140.53,0.187107,-63.9318
144.002,7.59299,-63.1321
137.828,-3.33234,-67.4657
142.846,4.76217,-69.0839
147.73,13.9187,-66.5274
141.411,1.95878,-71.5455
137.875,-3.94185,-75.1116
138.283,-2.75795,-76.3405
139.867,0.539111,-77.3307
139.174,-0.768553,-79.5714
146.593,11.62,-93.2583
157.498,30.6453,-114.932
160.575,36.3169,-95.3269
146.279,9.14407,-60.2742
145.829,8.05307,-60.6169
146.607,9.87877,-63.0301
146.974,11.3368,-63.2494
136.76,-9.02105,-69.3076
136.772,-7.63707,-70.9008
142.788,2.88994,-68.4524
144.695,5.85802,-68.6616
135.221,-10.7454,-79.7701
149.636,16.196,-69.8278
141.624,0.301644,-79.3206
151.456,18.5771,-73.4502
140.578,-1.35597,-90.859
146.465,9.74085,-92.2201
150.844,18.2545,-96.1542
151.411,18.6705,-97.5826
149.574,15.6379,-114.325
159.317,33.5282,-91.9053
146.307,7.9595,-61.3024
146.419,8.4503,-62.1462
141.377,-1.55899,-64.8602
142.014,-0.709132,-66.1196
142.595,1.11725,-67.5531
141.577,-0.212669,-69.0724
142.418,0.304751,-71.3812
135.174,-13.4234,-76.8497
136.465,-10.1433,-77.7645
145.424,6.09311,-98.4685
146.19,8.12881,-97.4697
150.581,15.5947,-95.9082
152.044,19.0006,-98.7168
147.071,8.71688,-115.53
152.783,20.5961,-100.881
157.331,29.3347,-142.636
162.142,38.5149,-97.2996
144.051,1.55135,-55.4255
146.824,7.32196,-60.2029
140.921,-4.85525,-62.8153
141.542,-2.70836,-64.5707
141.536,-3.79615,-69.3172
135.434,-14.9808,-74.0128
153.884,21.1255,-77.2239
146.537,7.49571,-91.1332
154.372,22.2083,-78.7741
145.873,5.87064,-99.0455
146.147,5.1879,-110.134
152.746,19.2511,-99.9878
148.618,11.6036,-121.03
150.975,15.2849,-127.653
157.241,28.2906,-111.564
162.02,37.7749,-120.789
145.08,1.8469,-56.4665
147.081,5.85035,-60.0076
142.009,-4.03809,-63.3602
143.591,-1.7163,-65.742
145.324,1.9035,-66.9356
140.578,-7.08016,-73.8348
143.451,-0.491313,-80.9671
141.25,-5.28185,-88.9453
146.498,5.33904,-90.1053
147.696,7.41884,-97.2595
153.218,19.3488,-100.866
153.589,19.5409,-101.922
154.217,20.8165,-102.835
158.69,30.2789,-88.3891
154.453,22.1583,-109.829
145.923,1.98712,-57.2891
147.256,4.5833,-59.5848
143.038,-3.47058,-68.6194
144.146,-1.69121,-71.0441
147.469,5.3728,-79.9645
152.714,16.7228,-74.7023
146.677,3.42326,-89.0741
147.81,6.14392,-97.4019
148.373,7.23561,-97.1098
150.668,12.228,-93.8902
145.947,2.50299,-106.36
153.947,19.7701,-102.388
154.344,20.0872,-102.835
154.346,20.3529,-133.485
156.413,25.1295,-138.509
162.006,37.1915,-110.479
147.293,2.35802,-58.4168
147.35,3.32074,-58.8821
147.403,3.91892,-59.2925
148.181,3.90377,-63.5318
145.807,-1.28058,-65.1563
145.398,-2.20351,-66.2285
149.779,8.12309,-67.0621
151.294,11.8147,-70.5572
142.057,-10.2322,-86.3098
145.569,-1.41566,-83.1827
146.963,1.48132,-87.541
148.252,5.10097,-97.1441
148.482,5.11833,-97.2564
155.95,23.2157,-80.48
154.771,20.0446,-90.9615
157.595,26.0814,-84.0719
155.664,21.7197,-92.447
148.698,6.88579,-118.229
156.306,23.5256,-93.7413
154.718,20.4379,-103.172
155.152,20.8941,-103.491
158.32,28.0513,-114.273
161.372,35.3924,-120.696
163.179,39.3171,-110.456
164.16,41.5452,-99.702
145.452,-3.02926,-70.9272
145.788,-4.13711,-71.3881
147.262,-0.415323,-86.1976
143.696,-8.80022,-94.1724
144.258,-7.00568,-96.7223
144.42,-5.71592,-98.3444
144.907,-3.84084,-100.5
150.996,8.7625,-91.7344
149.103,4.19046,-96.6101
148.816,5.09703,-97.1867
148.481,3.06021,-100.656
154.319,17.3761,-88.7186
150.558,7.99235,-107.283
157.369,25.0044,-94.5388
156.223,21.8303,-112.429
146.116,-4.1155,-63.355
147.1,-2.97071,-66.2731
147.433,-2.30352,-84.5818
143.623,-11.1037,-91.5403
149.752,4.12029,-96.482
150.572,6.18549,-105.481
158.189,25.7952,-94.9139
156.308,21.1246,-112.107
156.514,21.8306,-112.353
158.099,25.5002,-109.509
160.21,31.0898,-118.935
160.593,32.0392,-119.367
160.916,33.2864,-120.013
146.776,-4.63407,-70.5211
145.069,-9.6163,-74.1482
142.595,-18.289,-79.5969
143.112,-14.2303,-83.4395
147.632,-4.01446,-82.8918
149.632,1.28622,-86.345
150.749,5.10935,-89.2387
150.53,4.15432,-96.4862
154.326,14.7586,-86.8108
158.804,26.1969,-94.9555
156.472,20.7554,-111.609
157.005,21.196,-111.917
158.732,26.1668,-113.479
160.468,30.9919,-118.194
160.509,31.3965,-119.131
147.17,-6.98527,-65.2994
148.736,-4.02952,-65.6899
147.676,-6.31405,-67.3658
148.111,-5.56778,-68.5922
144.906,-13.4323,-73.0508
145.611,-12.0105,-74.695
146.373,-10.0621,-76.9772
144.026,-17.4538,-80.5449
146.635,-8.18374,-78.8511
147.978,-6.22482,-80.1668
147.224,-6.22612,-80.792
148.616,-2.52871,-82.9692
150.844,4.21597,-80.5729
148.687,-2.79719,-85.8708
151.21,3.99668,-96.3253
150.698,3.6557,-103.569
156.155,18.5332,-101.531
156.432,19.5485,-101.85
157.146,20.7946,-102.426
156.612,19.8076,-110.686
158.63,24.6998,-112.586
159.64,27.6239,-116.442
148.994,-4.95622,-69.4628
146.184,-13.0919,-74.3012
146.794,-12.9075,-75.3138
146.725,-12.0963,-76.4858
147.042,-9.72826,-77.2224
147.801,-7.65507,-80.0606
152.923,6.46829,-84.9987
154.42,11.5137,-84.2211
154.005,9.42716,-90.2284
151.721,3.78708,-96.2114
154.527,10.7433,-91.9582
154.858,12.357,-93.0406
155.367,13.4468,-93.9432
155.196,13.7723,-94.7655
155.375,14.8375,-96.0599
155.736,15.1642,-96.4336
154.919,12.5723,-102.988
156.534,17.2498,-101.103
156.466,17.7065,-108.836
159.28,26.0618,-94.8286
158.631,23.2603,-111.19
158.919,25.1907,-115.142
150.048,-5.35062,-64.8506
149.556,-6.99263,-65.7327
149.935,-5.42782,-67.5408
150.669,-3.43404,-69.5348
150.205,-4.68186,-70.4036
147.617,-13.6885,-74.5878
149.685,-4.57536,-72.7401
144.87,-20.2336,-78.642
150.273,-5.32574,-83.1069
153.241,5.19041,-82.0864
152.485,2.87822,-95.9084
151.223,-1.3996,-101.4
154.668,10.8363,-92.9581
156.155,14.7055,-96.4402
155.393,13.2666,-102.861
155.687,13.9997,-105.535
156.301,15.5442,-107.222
159.563,25.2293,-93.9297
159.482,25.6137,-94.5566
157.895,20.1087,-111.072
158.718,23.1996,-107.423
158.912,23.8652,-114.712
161.074,30.5744,-117.545
163.002,36.3434,-110.202
162.652,35.0814,-122.194
150.229,-7.9044,-70.1922
151.358,-4.89639,-71.0034
150.979,-5.23158,-71.6624
151.498,-1.8278,-71.4487
148.671,-11.9012,-76.1801
152.358,0.0539302,-73.4489
153.038,1.57072,-75.2283
149.707,-8.10628,-80.3153
153.596,3.21334,-77.3325
150.8,-5.94204,-82.3956
153.622,4.31594,-79.2891
154.679,8.33636,-81.9237
153.268,1.74798,-95.5264
154.331,5.54006,-92.7
154.741,9.10317,-90.5678
154.308,6.39155,-95.4784
154.613,6.75951,-96.1517
154.807,7.88892,-97.0369
155.837,12.144,-95.3376
156.492,14.0321,-96.19
156.91,15.6888,-100.282
160.073,25.4078,-93.3418
158.695,20.7036,-102.925
158.122,18.5946,-110.005
158.578,20.9809,-108.677
159.079,22.3872,-114.806
159.146,22.8981,-114.775
162.591,34.549,-108.101
152.337,-2.16938,-62.7551
150.887,-6.84478,-64.0754
151.465,-7.42774,-65.0596
153.805,0.736042,-64.9672
151.009,-7.56388,-70.4205
151.07,-6.78079,-71.1054
151.402,-4.96415,-71.2876
153.102,-2.12118,-71.3242
151.489,-7.67921,-74.6883
153.596,0.0783882,-73.5371
151.798,-6.37973,-77.2596
154.149,2.84767,-76.2732
154.638,5.45793,-79.0766
154.314,3.43154,-81.0236
152.333,-2.76231,-85.9607
152.015,-4.25987,-88.1797
153.05,-1.47112,-86.5418
154.069,2.70886,-89.1549
154.707,4.50477,-90.3763
155.199,7.46067,-88.7324
155.007,5.45777,-91.1343
154.723,6.09211,-93.6942
156.914,12.9362,-95.564
156.948,13.6202,-97.2984
157.088,13.967,-99.1916
157.628,15.0381,-106.196
160.425,25.2021,-93.2089
158.945,20.8474,-102.523
159.314,21.035,-105.068
158.659,20.2762,-107.829
159.518,21.8745,-114.659
161.662,30.5108,-116.587
152.19,-6.00089,-67.1511
151.642,-9.15159,-68.8275
151.54,-8.24247,-69.7633
155.41,3.64663,-67.4112
151.518,-10.7964,-73.5656
152.649,-4.90006,-80.2409
153.334,-2.79786,-82.6543
154.021,-1.00133,-85.0643
154.086,0.680273,-87.3919
155.565,5.59855,-86.9196
152.915,-6.46089,-99.224
154.635,1.08643,-95.6618
154.603,1.1156,-99.6598
155.922,7.19779,-98.3847
157.22,11.7495,-94.6698
157.902,14.9634,-99.0437
160.691,25.3558,-93.073
159.697,20.8109,-102.252
161.821,30.1708,-116.915
152.213,-12.6311,-72.8879
151.79,-12.3674,-73.4196
154.361,-4.3097,-73.804
156.783,6.55711,-70.8044
155.731,3.69005,-85.1381
156.023,4.30225,-95.7483
157.444,10.3971,-93.3519
157.485,11.6549,-97.99
157.879,12.4531,-103.529
158.724,16.605,-100.603
160.951,24.4452,-93.4156
160.928,25.2436,-93.3427
159.268,18.7044,-106.509
163.045,33.2514,-109.74
152.767,-14.458,-72.3329
152.694,-11.9806,-72.8407
153.235,-12.3684,-73.6533
158.075,9.21054,-74.2029
155.776,1.41585,-82.8614
153.89,-8.5331,-98.1903
156.423,4.01536,-90.6281
155.771,0.363395,-95.3013
155.687,0.436483,-98.6714
157.813,8.3907,-91.6747
161.257,23.8788,-93.3908
160.445,20.2271,-101.367
160.418,21.5051,-114.58
163.219,33.0252,-121.87
154.39,-9.82445,-69.7896
154.889,-8.09878,-72.4451
155.392,-4.40852,-76.9466
155.817,-5.62466,-90.7069
154.693,-10.7294,-96.6307
156.748,-0.621001,-90.7417
157.841,5.11811,-88.8986
156.561,-0.0218964,-94.8454
156.934,0.435189,-97.5586
158.45,9.25899,-96.5316
158.334,9.33911,-100.525
161.546,23.1937,-93.4385
160.644,19.8234,-101.391
159.63,15.686,-123.905
160.821,21.0642,-114.378
162.965,31.4461,-105.376
156.103,-4.90731,-63.8779
156.846,-2.50628,-66.3158
155.217,-12.2621,-71.4736
157.225,0.256121,-69.8397
157.76,2.77822,-81.4803
159.907,12.2608,-77.1677
158.074,1.81313,-85.8905
157.655,-0.467768,-93.9973
159.076,7.52814,-92.819
158.791,7.91804,-93.3354
158.643,6.35398,-98.3223
160.416,14.6661,-104.175
160.969,19.1258,-101.324
161.378,20.0698,-113.665
161.056,20.3923,-113.81
162.862,28.5365,-103.251
163.159,30.6309,-109.024
163.233,30.6394,-121.618
156.345,-10.5627,-69.6378
155.777,-14.4109,-73.4222
158.46,3.0692,-72.754
159.264,5.76226,-75.4378
157.096,-6.84574,-84.0698
155.829,-13.0004,-94.3151
158.678,0.132768,-93.2697
159.824,8.2712,-88.8827
159.468,8.35586,-88.9428
158.813,3.35847,-96.1842
159.616,6.68305,-94.7837
162.149,22.3698,-93.4125
161.472,17.9846,-100.963
162.885,28.0912,-121.246
163.641,31.5983,-117.143
157.161,-12.3362,-70.3898
157.334,-12.3966,-76.7898
155.487,-20.4207,-80.5478
157.436,-10.9077,-78.1762
157.487,-9.46937,-79.9881
156.174,-16.4867,-84.9375
157.961,-10.4747,-83.0589
156.517,-18.1185,-89.1642
158.734,-1.90503,-81.8835
160.24,8.40528,-77.916
157.984,-8.54397,-92.2099
158.314,-3.56633,-90.0358
160.119,5.16795,-86.4573
158.744,-1.39594,-92.9095
161.447,15.5002,-80.3772
160.054,6.97564,-87.9799
159.931,7.64726,-88.3769
160.4,8.53826,-88.9922
160.882,11.4787,-95.0195
161.142,13.3563,-103.47
161.667,16.586,-99.9072
162.488,21.339,-98.8692
162.723,24.8312,-100.983
161.981,19.7632,-113.51
163.347,28.4213,-108.134
162.665,24.9011,-120.949
158.141,-10.8262,-69.983
158.452,-9.10317,-72.274
157.585,-13.7311,-75.4366
159.034,-7.09876,-74.5323
159.8,-3.90281,-74.7136
159.515,-5.13648,-76.5569
159.301,-5.41086,-78.1516
160.283,0.805288,-82.3472
160.278,2.29564,-83.8767
161.455,10.3711,-80.2922
159.209,-3.98992,-95.3136
161.016,5.97764,-89.0126
160.687,4.10014,-93.1127
162.529,19.3273,-84.2843
161.87,14.1204,-94.5171
162.975,22.8362,-87.0044
162.096,15.2878,-99.1291
162.226,17.6632,-96.8677
162.762,21.3171,-93.1852
162.731,22.6673,-120.811
162.993,24.519,-118.345
163.349,26.7973,-117.344
163.748,29.5835,-116.973
159.942,-9.87873,-73.0054
159.295,-9.74365,-73.5686
159.998,-7.75626,-75.4312
159.554,-12.2764,-77.9614
159.917,-3.26312,-78.5719
160.206,-1.05257,-80.6776
160.772,-1.7424,-82.9311
160.686,-2.86387,-85.1935
160.838,1.68447,-85.2209
160.037,-6.35622,-92.418
160.931,1.61943,-88.991
161.236,5.07663,-87.459
161.28,3.77701,-91.0812
160.489,-1.06438,-95.5302
161.39,7.74613,-90.1889
161.604,8.82765,-90.2164
161.359,5.09552,-100.4
162.018,11.7912,-95.1677
162.41,14.2995,-98.5907
163.648,24.65,-101.819
163.749,25.9338,-106.97
163.054,20.2167,-124.657
163.931,28.3825,-103.973
164.374,32.0336,-106.581
159.931,-11.4161,-70.4805
160.851,-11.5066,-75.0399
160.63,-6.0508,-77.949
160.742,-8.92262,-79.8192
160.963,-5.88264,-81.0927
161.095,-3.86521,-80.2338
161.407,-2.13809,-81.9143
161.72,2.41751,-81.6827
161.712,1.65788,-84.4666
161.267,-4.66998,-91.1155
161.518,3.72896,-86.2037
161.52,1.20031,-90.9624
163.022,13.0522,-83.1436
162.329,7.73133,-92.5805
162.371,8.81665,-94.8156
162.742,10.6482,-95.9589
161.927,7.26306,-102.699
162.645,12.613,-97.457
162.915,15.436,-96.99
163.505,20.1988,-92.9155
164.208,26.3739,-90.0268
163.51,19.1662,-112.673
164.649,32.2524,-116.851
160.88,-13.5894,-73.9678
161.187,-12.3234,-75.6159
160.993,-10.8366,-77.5123
161.854,-10.1567,-78.7553
161.63,-4.01344,-85.1672
161.685,-5.76654,-90.4884
162.452,-2.11972,-88.2986
162.141,0.403523,-88.8338
162.056,-2.01327,-94.6095
162.757,5.19843,-92.1702
162.922,4.96787,-94.6393
163.34,9.1786,-92.3772
163.707,16.3922,-85.7301
163.157,10.188,-95.183
163.916,19.9321,-88.1722
163.013,9.49327,-102.581
163.55,15.139,-97.5681
162.962,7.85965,-111.381
164.108,23.5194,-90.8246
163.878,19.1324,-112.67
164.141,23.7624,-105.734
163.885,19.9235,-119.355
163.937,21.3106,-118.938
165.159,35.8142,-109.893
162.466,-16.9327,-76.1793
162.542,-15.2328,-76.0005
162.972,-10.2491,-76.1523
162.333,-11.984,-86.0277
162.545,-9.57779,-87.6131
163.162,-5.36685,-85.464
162.327,-7.30013,-89.1903
163.4,4.80603,-94.398
163.341,5.7462,-95.4351
163.666,8.23723,-93.6666
163.907,8.50724,-95.5251
163.665,9.55345,-97.1579
164.137,18.7504,-92.3708
164.031,16.4587,-96.8003
163.857,12.21,-107.981
164.61,26.2717,-93.0594
164.663,24.0791,-124.729
162.843,-13.7637,-72.3092
163.194,-15.391,-77.064
163.623,-12.1143,-79.9403
163.375,-8.99324,-82.3945
164.015,-2.44934,-93.4095
163.894,4.3601,-94.2711
164.059,6.54308,-92.9125
164.438,9.32036,-93.4129
164.169,10.7213,-98.6303
164.619,17.0944,-91.7593
164.241,12.1195,-100.664
164.507,13.2481,-101.611
164.263,12.1961,-104.53
164.594,14.3133,-102.613
164.688,13.465,-106.252
164.147,10.2961,-116.829
164.892,18.7944,-102.588
164.692,19.9083,-112.895
165.38,32.3325,-117.294
164.179,-11.3997,-74.58
163.93,-16.0267,-77.968
164.254,-17.6807,-79.6768
164.219,-3.63047,-75.3122
164.635,-16.1002,-83.0062
163.763,-16.8384,-86.8678
164.145,-13.7314,-91.3601
164.418,-6.14747,-93.3885
165.042,3.18184,-90.5891
164.816,4.73903,-91.543
164.877,5.05926,-94.6559
164.544,3.27838,-98.4178
164.762,9.36046,-93.8266
164.674,7.70588,-97.5222
165.114,15.0817,-90.8472
165.185,9.1388,-98.5208
164.9,14.5461,-103.641
165.226,16.9607,-101.047
165,13.2463,-109.133
165.474,21.1894,-97.8003
165.213,14.6103,-110.957
165.186,15.807,-111.078
165.469,29.5822,-93.0127
165.575,34.5985,-116.526
165.516,-9.01455,-76.7351
165.05,-8.7294,-77.1125
165.164,-16.5328,-81.6363
165.334,2.1146,-89.4685
165.56,3.01471,-90.1547
165.849,-0.382131,-94.2827
165.302,1.00061,-95.7042
165.61,6.1823,-92.8015
165.828,12.8691,-89.5939
165.815,10.0519,-95.2168
165.754,5.45773,-101.866
165.327,6.3109,-102.554
165.727,11.8197,-96.4543
165.611,13.3381,-97.8174
165.649,11.1843,-102.449
165.576,15.0714,-99.3474
165.492,14.8344,-103.871
165.658,14.1012,-106.611
165.585,19.9141,-98.8222
165.703,15.1871,-110.282
165.454,15.7764,-110.604
165.76,24.0131,-115.876
165.707,25.914,-118.026
165.892,36.9023,-116.228
165.873,39.3453,-113.093
165.905,42.4299,-116.179
166.54,-8.78599,-70.5651
166.479,-6.01138,-73.4559
166.783,-19.3372,-79.9144
166.947,-21.2545,-81.9637
166.534,-7.61348,-77.6803
166.519,-15.6287,-83.2952
166.181,2.5253,-81.8034
166.546,-4.9975,-91.6563
166.252,1.59305,-88.4776
166.522,-5.98993,-95.1143
166.301,10.4534,-87.8177
166.483,6.34683,-94.7823
165.93,10.6108,-99.2088
165.968,11.7401,-107.925
166.074,13.6301,-119.152
166.057,20.1891,-112.629
166.241,22.0871,-113.667
165.951,30.8051,-96.2836
166.176,28.9754,-120.304
166.031,33.121,-117.213
166.793,-3.13705,-76.5738
167.036,-6.74833,-78.8186
167.116,-13.2752,-83.2571
166.898,-0.278617,-79.0599
166.878,2.3721,-81.4249
166.732,5.39076,-83.9325
166.936,-3.01437,-91.9262
166.649,7.69944,-86.0268
166.984,0.16487,-105.792
166.749,11.7403,-99.9046
166.577,23.4359,-87.158
166.78,18.5338,-110.456
166.585,20.2265,-112.106
166.519,28.0726,-124.104
166.354,31.7575,-122.043
167.303,16.1821,-39.6385
168.418,-6.85036,-78.2615
168.441,-4.04598,-81.0026
168.39,-11.1477,-85.1164
168.057,-11.904,-87.6677
167.849,-1.1851,-84.8035
168.112,-9.79764,-91.0044
168.126,-6.46792,-89.8666
167.593,-0.133449,-87.8666
167.326,7.32385,-95.4616
167.818,8.5457,-96.4047
167.348,11.1129,-96.8348
167.558,11.7251,-97.3438
167.396,12.176,-100.099
166.753,24.2397,-86.9503
167.479,13.3252,-105.647
167.193,15.4999,-107.49
166.996,17.0294,-108.941
167.123,20.6543,-112.315
168.97,-3.22952,-75.4877
168.857,-6.727,-78.6511
169.164,-3.34681,-81.2514
168.596,-2.49233,-82.5343
169.565,-10.8203,-89.0094
169.218,-6.97032,-88.6057
168.789,-0.980963,-87.2755
169.048,-10.1579,-96.2979
169.132,-4.78423,-93.5641
169.134,-7.0758,-99.9987
167.893,9.61162,-96.7605
167.755,11.3411,-96.8494
168.033,11.4214,-97.0684
168.084,12.3557,-97.6757
168.265,10.6449,-102.045
167.893,12.3581,-100.548
166.944,26.0784,-87.9558
167.057,29.0164,-88.3568
166.848,30.7871,-127.307
166.609,34.1073,-116.999
168.022,19.7575,-41.6821
170.611,-10.3202,-71.5332
170.299,-16.0568,-79.0503
169.693,-6.88462,-79.2567
170.22,-5.07742,-78.8056
170.026,-9.27943,-86.44
169.317,-1.85817,-82.87
169.803,-1.59835,-86.7661
169.783,-3.03737,-104.169
168.658,8.18299,-97.639
169.163,8.52676,-101.683
168.299,13.0846,-98.1944
168.504,14.5271,-98.9413
168.356,11.0978,-103.784
167.399,25.468,-86.681
167.739,21.8022,-112.341
166.828,34.8337,-96.1225
167.112,30.2822,-127.426
170.883,-7.67583,-75.4495
170.648,-5.20465,-78.6883
170.917,-6.88023,-79.5538
170.227,-2.53219,-81.2831
170.056,-0.639709,-83.3828
170.182,0.784127,-84.9084
170.661,-6.903,-91.6264
169.991,2.2638,-100.684
169.816,7.54276,-95.7376
169.786,6.68179,-99.6654
168.951,16.4896,-99.7723
167.776,25.7016,-99.0611
168.658,19.4643,-123.1
167.323,30.4051,-127.04
166.962,35.4386,-116.662
171.548,-6.86072,-76.5203
171.479,-6.89379,-79.8474
172.233,-13.1891,-85.3588
170.65,2.97084,-86.8115
171.402,-4.39312,-93.4746
