X,Y,Z
59.0798,26.6869,68.5271
59.8322,26.2857,68.9997
60.4891,26.0907,69.3129
61.3589,25.7335,69.6822
62.6499,25.15,70.4714
64.6809,24.1814,71.4836
66.1901,23.5526,72.1302
67.5933,22.9806,72.6821
69.1019,22.4028,73.2296
70.9312,21.5582,73.7863
72.4326,20.7825,74.2415
74.2458,19.7796,74.8473
75.9571,18.6966,75.3922
77.4686,17.7691,75.8878
78.5215,16.8791,76.3623
79.4727,16.1654,76.7789
80.2135,15.5683,77.0727
80.7449,15.349,77.3446
80.9519,15.2818,77.5474
81.1665,15.2075,77.5215
81.1529,15.1421,77.4854
81.2555,15.1903,77.5871
81.2294,15.0364,77.5171
81.1007,15.1923,77.525
81.0871,15.244,77.3397
81.0566,15.3628,77.2885
81.0509,15.2423,77.2407
81.0558,15.1903,77.3087
80.9725,15.2612,77.151
80.886,15.2089,77.0608
80.907,15.3415,76.931
80.879,15.1108,76.8792
80.7533,15.2777,76.8014
80.7333,15.3323,76.7477
80.5974,15.298,76.668
80.5745,15.2341,76.6934
80.5468,15.3598,76.5592
80.413,15.3004,76.5341
80.4012,15.3045,76.3791
80.2491,15.1316,76.3918
80.1193,15.2181,76.3816
80.1083,15.4269,76.259
80.0868,15.3499,76.2399
80.0649,15.2262,76.2219
80.0756,15.5377,76.0794
80.0601,15.4321,76.1288
80.052,15.4575,76.1093
80.0539,15.4818,76.0498
80.0412,15.4521,76.0929
80.0431,15.4369,76.0946
80.0372,15.4425,76.1366
80.1395,15.42,76.111
80.127,15.4832,76.103
80.2241,15.5094,76.2169
80.2055,15.5517,76.3263
80.3011,15.5063,76.3085
80.3826,15.5778,76.3282
80.6775,15.5972,76.4758
81.0734,15.3491,76.6731
81.6159,15.2062,76.7855
82.0414,15.0445,77.0065
83.0323,14.8261,77.2254
84.6771,14.4512,77.5698
85.7793,14.2267,77.8078
86.8843,13.9774,78.1436
87.7724,13.8808,78.3946
88.5449,13.7812,78.6394
89.3259,13.6814,78.8772
90.0886,13.5681,79.2348
90.9683,13.4737,79.4924
91.7423,13.4096,79.6326
92.5109,13.4296,79.9064
93.3877,13.363,80.0542
94.3892,13.5052,80.2532
95.3904,13.5506,80.4273
96.396,13.6929,80.6306
97.4073,13.8598,80.7209
98.5345,14.1212,80.8405
99.6718,14.5121,80.8763
101.046,15.0374,80.8373
102.534,15.5818,80.6813
103.69,16.1183,80.6331
105.177,16.6627,80.4897
106.542,17.188,80.4638
108.254,17.8679,80.2457
109.741,18.5212,80.1274
111.349,19.2073,79.9187
112.953,19.8797,79.7014
114.673,20.5466,79.4836
116.18,21.3499,79.173
117.696,22.3788,78.912
119.097,23.2911,78.6272
120.289,24.4455,78.3628
121.268,25.7612,77.9175
122.015,26.9627,77.5394
122.428,28.1734,77.1499
122.51,29.542,76.6692
122.497,31.0421,76.0942
122.16,32.7,75.4219
121.615,34.6112,74.6885
120.923,36.0516,74.0766
119.913,37.6273,73.3523
118.681,39.2211,72.619
117.023,41.1041,71.6858
115.358,42.7449,70.8335
113.453,44.2496,70.0485
111.438,45.6654,69.2341
109.388,46.597,68.5239
106.884,47.3336,67.7594
104.805,47.7749,67.1804
102.715,47.8715,66.6353
100.607,47.8347,66.1739
98.4842,47.5558,65.7712
96.3629,47.1682,65.3319
94.3528,46.7998,64.8004
92.3414,46.5153,64.4025
90.4572,46.3833,63.8167
88.466,46.3656,63.2514
86.3836,46.6204,62.514
84.1988,47.0982,61.8221
81.9049,47.715,61.042
79.4105,48.5851,60.1941
76.8047,49.4608,59.3511
73.9698,50.4407,58.623
71.1358,51.3025,57.87
68.1766,52.1452,57.2212
65.3223,52.745,56.6357
62.5585,52.8502,56.1641
59.9803,52.4599,55.8273
57.137,51.2706,55.5244
54.8247,49.7617,55.5201
52.3815,47.8905,55.654
49.912,45.8338,56.0889
47.3166,43.5355,56.5713
44.5818,41.0601,57.3575
41.7314,38.5408,58.3515
38.8842,36.219,59.5095
36.0471,34.0255,60.5837
33.3346,32.1752,61.6341
30.2825,30.2937,62.8826
27.8219,28.8933,63.9307
25.3513,27.3596,65.0587
23.8074,26.2063,65.8628
22.9675,25.4398,66.3338
22.8304,25.1467,66.6075
22.9332,24.9729,66.8093
23.134,24.7541,67.2179
23.342,24.525,67.6385
23.54,24.1696,68.1378
23.7062,23.4386,68.7825
23.9724,22.6523,69.6459
24.2248,21.6518,70.4625
24.5775,20.5993,71.504
24.9168,19.3263,72.4969
25.4554,17.8791,73.6898
26.115,16.4626,74.7752
26.9907,14.9431,75.747
28.0708,13.2803,76.8079
29.2867,11.7696,77.6765
30.7336,10.3489,78.58
32.0971,9.10073,79.2873
33.4707,7.98606,79.9068
34.9588,6.86588,80.5263
36.558,5.73538,81.1548
38.2655,4.59893,81.7878
40.1003,3.78781,82.5004
42.0505,2.91211,82.9753
43.6709,2.16168,83.4615
45.5241,1.53367,83.8732
47.2603,0.886388,84.389
48.9996,0.263915,84.7961
50.6187,-0.402651,85.416
52.1366,-0.923408,85.9478
53.6488,-1.47557,86.5882
55.0485,-2.10609,87.0904
56.445,-2.77156,87.7036
57.8481,-3.31829,88.3394
59.4573,-4.11824,89.0429
60.7467,-4.65944,89.6742
62.2545,-5.32037,90.2895
63.2211,-5.79537,90.6981
64.6069,-6.45078,91.3091
65.7886,-6.96164,91.8273
67.1937,-7.39969,92.4971
68.3874,-7.77706,92.9318
69.6859,-8.05126,93.3962
70.7706,-8.30528,93.8515
71.9743,-8.55997,94.2046
73.0653,-8.71438,94.6849
74.1639,-8.85351,95.0565
75.4776,-9.01909,95.5459
76.5787,-9.05128,95.9334
77.6797,-9.07428,96.33
78.8921,-9.10088,96.7313
79.9931,-9.13325,97.1299
81.3055,-9.21514,97.753
82.2951,-9.23075,98.1471
83.169,-9.36094,98.5096
83.9373,-9.44933,98.7588
84.7042,-9.45393,99.1439
85.3533,-9.57324,99.4972
86.1159,-9.68655,99.8551
86.7771,-9.66078,100.125
87.5553,-9.61564,100.302
88.3343,-9.48673,100.59
89.1012,-9.49138,100.973
89.8759,-9.48264,101.247
90.5371,-9.46855,101.517
91.2105,-9.30939,101.704
91.766,-9.25335,101.848
92.4273,-9.22775,102.12
92.9828,-9.1857,102.277
93.5502,-9.12968,102.433
94.0983,-8.96502,102.615
94.7573,-8.92512,102.885
95.4243,-8.87456,103.046
96.2069,-8.73315,103.237
96.9981,-8.60446,103.536
97.7764,-8.55952,103.702
98.5534,-8.43316,104.001
99.3305,-8.30449,104.288
99.9998,-8.26677,104.449
100.444,-8.20527,104.601
100.55,-8.22369,104.714
100.655,-8.25414,104.827
100.667,-8.2662,104.827
100.667,-8.2662,104.827
100.667,-8.2662,104.827
100.556,-8.26064,104.822
100.339,-8.22462,104.692
99.8847,-8.41968,104.624
98.997,-8.59251,104.537
97.8736,-8.94661,104.27
