X,Y,Z
58.4592,-68.2991,82.3798
58.9353,-69.3268,80.3397
75.3999,-54.6749,74.4614
74.2963,-56.2462,72.8863
63.8846,-64.9372,74.2768
71.1693,-57.7118,68.8609
72.274,-57.429,66.4805
73.4642,-56.7198,63.7782
75.8481,-54.4991,60.9785
67.1831,-61.5199,59.1193
74.3894,-55.1863,58.938
73.0748,-56.1937,57.5644
73.4942,-55.8363,54.3547
76.243,-53.742,53.2572
80.4954,-50.476,53.6874
77.8791,-53.0236,49.8197
73.9348,-56.0164,47.4423
77.2902,-52.7183,47.7939
79.3037,-51.4452,40.1533
77.6134,-53.209,36.6833
79.9497,-51.3231,37.614
93.6231,-38.8764,4.33949
93.8523,-38.937,2.89726
96.918,-36.3367,7.88139
97.8766,-36.2453,117.319
96.6213,-37.3549,116.504
88.1662,-44.8373,117.604
91.1903,-42.2655,108.864
86.0085,-46.7301,109.885
84.9108,-47.5197,108.805
83.43,-49.1971,107.537
82.3951,-50.2202,105.975
80.5296,-51.2699,107.845
81.1592,-50.8511,102.065
77.7638,-53.3495,101.171
68.9521,-61.2919,108.32
78.8504,-53.4469,96.8655
72.3215,-58.5652,99.8685
70.6497,-59.7698,96.962
70.7822,-60.4892,88.8239
74.4412,-56.918,84.9251
74.5209,-56.6798,83.8127
75.6457,-56.0554,82.8714
75.2765,-56.3472,79.3935
76.6984,-54.9102,75.4066
75.0431,-56.5177,73.4365
78.1477,-53.5132,70.1128
73.0291,-58.0548,69.569
65.3659,-64.8206,69.956
78.1746,-53.2762,67.3737
73.6005,-57.6289,66.6185
66.569,-64.0875,66.1064
67.0113,-63.4258,64.3705
67.2298,-62.655,62.7307
78.7096,-53.3233,62.1287
75.8078,-55.2993,59.6736
74.8127,-56.3278,58.984
74.647,-56.4482,55.8668
74.8145,-56.2608,55.3891
74.3407,-56.3413,53.8336
77.6612,-53.8541,53.9932
75.5815,-56.0889,48.2425
80.8946,-51.3585,43.2522
80.1529,-51.4535,41.6856
78.3704,-53.5235,33.7494
84.2383,-47.7838,23.0466
93.9196,-39.7258,8.78923
93.3905,-39.901,4.40766
94.0839,-39.1994,4.27815
94.1629,-39.1714,2.82587
98.088,-36.6772,116.908
94.8585,-39.4141,114.709
90.5841,-43.0072,121.37
91.5002,-42.8174,108.721
85.7148,-47.8993,109.56
83.7459,-49.8516,107.066
80.7099,-52.6323,107.319
78.0536,-54.619,100.336
69.2387,-62.7982,107.614
73.4362,-59.2869,98.009
76.0983,-56.8881,93.6852
75.945,-57.0052,92.2044
72.2231,-60.2243,89.7637
74.7452,-57.1656,86.0092
74.7129,-57.6266,85.8571
76.5316,-56.7954,83.0339
76.1169,-56.2942,83.0074
65.8102,-65.9411,85.7923
77.5658,-55.188,76.1784
76.0127,-56.8101,73.9816
59.7036,-71.0968,76.0698
60.7547,-70.1112,73.69
74.7633,-58.4016,70.2679
73.7989,-58.2545,69.2255
74.9226,-57.9472,66.7313
66.3934,-66.0398,63.2493
75.7332,-56.5918,61.1274
77.4396,-55.4482,60.5268
80.5317,-52.9445,58.967
75.6767,-57.2386,57.5252
76.4669,-56.4428,55.8945
80.4597,-53.0061,56.2418
82.5497,-50.7718,55.4965
79.9174,-53.5328,54.5616
76.9067,-55.9974,48.9669
79.9398,-52.9247,48.4836
81.9442,-51.4158,45.3809
80.1822,-53.3493,41.0571
79.7806,-53.4475,39.3999
79.8011,-53.2143,38.1863
78.8875,-53.4361,35.4138
83.947,-49.1815,26.4106
